코리아에너지,00906254
대호건설,00870612
호성케머스,00549615
푸른콘도,00674638
델타,00863940
합정도시정비제십사차,00857532
합정도시정비제십이차,00857523
합정도시정비제십일차,00857639
피엠담솔대부,00917135
세청개발,00689515
에스에이컨설팅,00908049
트리에듀케이션그룹,00591016
에스비메트로,00810018
중앙종합기계,00911140
젠아이학원,00698212
젠아이제일학원,00698197
엠포유,00613789
지지개발공사,00614292
찬누리,00575975
우림공영,00698285
동산건설,00487139
시원네트워크,00677404
테라윈프린팅,00877031
시맨틱스,00816243
만일트레이딩,00641269
여산디엔씨,00675187
나로씨티,00924719
삼아개발,00691237
세중공영,00821023
에이치오피홀딩스,00919151
동문성,00836238
보라인터내셔널,00666684
프리웰,00525800
효다움,00892119
대호산업,00113711
진해식품,00892562
건용무역,00679217
고림오지구,00560052
케이피아이,00940629
임천,00757728
파로스지앤씨,00805520
엠비씨스포츠,00456591
태영산업,00941211
당진캐슬,00682132
메트로텔레콤,00939845
일성이엔지,00466659
멀티플렉스시리즈제삼차,00973478
신도종합건설,00135838
동양밸류오션기업인수목적,00798530
에이스제일차,00937069
한국광해관리공단,00581888
메디너스,00366304
모아마스제육차유동화전문유한회사,00932231
아이씨에너텍,00680675
트러스트앤지엠투자자문,00328890
한화투자증권,00262196
송도에너지,00938837
남강건설,00938758
한국상재건업,00940072
일진레이텍,00940018
씨엠티에셋매니지먼트리미티드,00632669
두양,00628693
아이라인텔레콤,00771311
서울사랑,00771320
세인트웨스튼제일차유동화전문유한회사,00771384
프라임이엔티,00580278
엔에이치에스,00577955
필봉프라임엔터테인먼트,00387635
다이너스티인터내셔날,00371555
유보라유동화전문유한회사,00771117
케이이엔지,00451268
우리캐피탈오토제팔차유동화전문유한회사,00697851
갈현에너지,00676283
사이버패스,00336570
구륜소프트,00773470
아이엠엠로즈골드사모투자전문회사,00773489
남선건설,00489915
문앤실버하우징,00453992
산양전기,00363325
수정산업,00779492
한국에이버리알아이에스,00476665
나비채,00762508
제이플러스컴퍼니,00580029
비케이컴,00524661
피지엠인터내셔날,00660185
이도랜드,00442996
대우캐피탈오토제오십구차유동화전문유한회사,00779562
아유디자인컨설턴트종합건축사사무소,00756145
으뜸상호저축은행,00148188
메디온,00783006
칠곡다이너스티컨트리클럽,00613105
타임교육네트웍스,00778086
투엠테크,00549101
디엠디,00668585
굿모닝건설,00769389
제일종합레미콘,00656173
아이엠제이,00587873
비엔씨바이오팜,00601562
레이앤창업투자,00368287
엔티티,00598851
미트엠트레이딩,00559232
아이유엠,00577645
동양선물,00217901
수성캐슬제일차,00689074
리눅스원,00334475
유어캐피탈,00683034
금곡하우징,00657978
용원스틸,00767576
에스아이디엔에스(SID&S),00816182
티디코,00366809
팩트로닉스,00365536
썬메트로인베스트먼트리미티드,00786298
리얼디더블유,00786340
백수의약,00784625
클라리언트피그먼트코리아,00142810
올앤지,00559162
대동유통,00109417
벡스트,00808581
케이오앤씨,00655837
아올다,00525970
티와이알파시티유동화전문유한회사,00789903
제이엔피,00816687
소주모,00787002
영풍센스빌,00497914
제이에스마루,00819055
두영엠아이,00786508
국제개발,00508566
태왕,00153977
동보,00828442
웅암이엔씨,00621238
흥덕알이디,00575355
디벨코,00489447
모트란.,00822989
수명산씨티,00769820
엠아이알산업개발,00678175
에이치아이네트워크,00664446
마스터밸류,00592501
웰스라이프,00693396
첼린저제십육차유동화전문유한회사,00830678
제산장학문화재단,00806893
해동종합건설,00533155
성지에스티,00814829
엠팩트,00609528
디와이,00300414
노스우드스팀쉽,00680055
에스엔에스비전,00624989
오토피스E&M,00567374
예일건설,00425980
예일산업개발,00481472
세신,00133928
슈나이더일렉트릭아이티코리아,00820547
세움플래닝,00665199
피엔씨에이원,00676265
프라임디아뜨,00575656
한국기전,00237118
슈프림제이차유동화전문유한회사,00800765
애드스프링,00450454
승주,00767169
오도르시스템코리아,00786845
아트닉스,00273688
보성무역,00770817
에듀스탁,00821421
우리스틸,00821209
디벨러퍼비젼,00483753
한종공업,00548209
한국CES,00311003
다물엘제이씨,00821111
아인스종합건설,00527163
신록개발,00804637
랜드플랜,00816641
씨아이티건설,00443612
아론전자,00572899
케이씨포유동화전문유한회사,00465182
한별종합건설,00466118
인터켐,00667647
동연개발,00506489
슈나이더일렉트릭코리아,00303785
제이씨비중앙케이블방송,00449883
일송아이앤디,00770905
쌍용기계공업,00205216
씨케이테크놀로지,00602206
엘드,00489049
콩스버그오토모티브,00674027
화경건설,00237589
정우종합건설,00229951
푸른우리제이차,00658579
대건산업,00664604
동은이앤씨,00444301
디앤지아티스개발,00637974
동화자연마루,00594891
에스에이치시,00811309
씨앤해운,00246046
블루스톤컴퍼니,00800154
타이거산업개발,00811202
제이엔씨파크,00611277
삼광기업,00408150
인포이큐,00606123
대한소방공제회,00349662
뮤직엔필름컴퍼니,00555883
가경산업개발,00760360
엠엔에프개발,00605966
에이치아이엠앤드에이코리아,00861775
남양주호평동파라곤,00834744
티와이플러스,00691398
맥스테이트,00832311
SECO,00413143
화성건설,00529541
경원전자,00806042
대아PPC,00837671
디비에이에프제일차유동화전문유한회사,00842664
디비플래티넘,00842691
현광산업,00842743
노모스아이티,00874821
사립학교교직원연금공단,00832029
스카이창업투자,00832171
우진피앤디,00643382
나주사랑,00617697
공간코리아,00447955
대원토스,00868699
몰드피아,00497774
미즈디엔씨,00613503
한울커머셜펌,00833994
서울의료개발,00606895
미림유통,00243854
금화철강,00690928
에스엘이앤티,00443977
디앤탑건설,00564784
도양건설,00768238
동진강재,00834115
선재향,00832773
성광,00834489
골든브릿지더블유엠경매부동산일호투자회사,00540784
하나씨이엔씨,00491831
피제이리테일,00876759
동해건설,00430733
한서밈텍,00234634
한류월드제이차,00833639
아이스텀레드사모투자전문회사,00840453
아론티,00807333
대하종합건설,00865814
수호종합건설,00526535
원광개발,00357625
에이지에스,00836362
신화라이팅,00861270
신성씨에스,00820802
하이마트제일차유동화전문유한회사,00852351
코리아솔라홀딩컴퍼니,00809614
시화스텐,00875291
백남씨랜드,00693208
에치제이인베스트먼트,00808776
세방컨설팅,00803221
굿캠퍼스,00858762
삼송브로멕스개발,00760847
에버그린컨텐츠그룹,00674957
유성진공,00659514
인텍,00565552
내가그린,00681887
백용,00840569
승일운수,00689755
세창,00868644
세창해운,00441818
경현솔라텍,00838111
세건주택,00495217
와코스산업개발,00530219
두경홈테크,00495305
고을산업개발,00839369
태백산업,00526216
우리에셋대부,00810975
엘케이엔씨,00717599
두일,00837273
일광수산,00835859
서울엠에스오,00532299
주)허밍플러스,00840240
피케이퓨처,00812469
지오인베스트먼트,00264088
다이랑,00810221
신도시개발,00838397
골프이쩜영,00833286
그랜드수산,00833310
알바트로스플러스,00833550
아크로알앤디,00650531
대명특수대명크레인,00834957
스타키빌딩,00832719
마이트앤메인,00840356
세미필드이엔지,00839952
에이치에스리엔디,00633613
생각대로티제이차유동화전문유한회사,00842406
신진건설,00643805
서울프라스틱,00812627
캔택,00810601
대효제약,00925426
비나개발,00606169
모토모테크원,00897691
엘앤피아너스,00298252
동우몽베르,00676496
제니코,00835327
에이치앤지,00880840
농업회사법인청림축산,00918286
강남에너지,00660501
대성냉장,00833815
미러스,00828390
에이아이씨,00809818
씨엠전자,00669362
삼호마린제이차,00647430
이안제십육차,00684820
아이유에스엔비,00770437
스카이레져산업,00616388
녹색지대,00682637
에이치앤아이피,00768894
덕성건설,00306074
드림엔터테인먼트,00494324
에이스일렉트로닉스,00264556
도움에셋,00528968
대원시스템,00412269
플러스타제1호기업구조조정부동산투자회사,00818199
진석건설,00670410
씨큐어넷,00304313
도운힐,00670429
경인에너지,00872762
고려광학,00924995
다인,00927141
신화산업개발,00695233
디지털헨지,00594244
에이지비닐슨미디어리서치,00892687
디앤티도시개발,00815040
태성제니시스,00666037
티에이치엠컨설팅,00879640
ToshibaCorporation,00879668
대일건설,00607849
호라이즌리소스,00757348
신우메탈공업,00493778
요론닷컴대부,00386131
디에스엠에프,00767594
디앤샵,00581000
더체인지,00359094
구미천안이편한세상제일차,00857462
보그너판매,00897707
에덴퍼,00806130
서울오션아쿠아리움,00321198
윌리엄스워드,00568869
엔케이,00863348
한마음산업개발,00515867
고흥그린솔라타운,00761536
디에스장락제일차,00655846
인디고씨큐리티,00905820
CCEINVESTMENTINC.,00906014
주약동제일차,00835503
길운산업개발,00492627
라이프코드,00489331
에스피피중공업,00816526
시디에스피에프브이원,00619905
우진디앤디,00786438
다우엑실리콘,00596400
닉스통상,00894922
솔상인터내셔날,00894205
에이치에스이앤피,00813936
한중주택개발,00496429
승원산업,00810586
유창플랜트,00657668
에스티,00569594
제인팅,00832205
삶과흙,00834081
용민,00807102
신젠타종묘,00249122
WanfuInvestmentCo.,Ltd,00879862
미래에셋나이스사모투자전문회사,00879871
케이엠케이디,00879899
춘천테크노밸리,00788904
삼올,00696825
아이스텀투자,00910141
트릴리온,00873284
서희라이프,00617712
동서자산관리대부,00918523
합동,00629355
인터맥스,00645043
태성씨앤씨,00823331
전주메세지,00300362
백진디앤에스,00836779
씨제이시너빌,00676131
명신,00496924
리딩에이치,00881760
일죽경기물류,00844015
위너스시티,00641807
경동씨앤엘,00567082
씨엔에이,00688710
금호에이엠씨,00859956
DeltaLloydAssetManagementN.V.,00886455
티와이전농유동화전문유한회사,00905547
협승토건,00246499
산전아이티,00919373
알파자산운용엔파트너스,00913652
다산자기관리부동산투자회사,00686970
에스에이치하우징제일차유동화전문유한회사,00895301
월드컵파크프라자,00925301
엘엔에스플래닝,00650054
대아기업,00226972
기린식품,00799502
쌍용레미콘충청,00875820
무성이앤씨,00893154
비핸즈,00592264
지엘건설,00838069
미래지앤이,00860703
하이스코트,00222657
이천십아이비파트너스제이십오차,00862659
세븐스타,00411118
스타인텍,00862914
코리아에프티,00298748
에이123시스템즈코리아,00535843
키온건설,00600545
장수돌침대,00941026
오렉스,00812441
운서농공단지,00894436
조이플러스,00691176
솔라파크코리아,00769954
동훈칸스빌,00821096
이수유화,00145543
현경통신,00941132
에이월드,00947570
지텍코리아,00892401
멀티플렉스시리즈제사차,00973487
신북리조트,00665807
사카팬코리아,00677291
유에이치케이제이차유동화전문유한회사,00945998
UMBRELLAASSETSERVICESHONGKONGLIMITED,00946128
광명특수인쇄,00103680
써니트렌드,00255309
뉴젠비아이티,00362380
렌쇼-에스지피에스엘디에이,00779793
룩소네이트,00244862
인베스코에이아이엠어드바이저스아이앤씨,00593379
엘지.필립스디스플레이,00398774
한국반도체통신,00655721
레텍,00771445
대우캐피탈오토제오십칠차유동화전문유한회사,00771579
크레타건설,00531689
금석플러스,00767910
건영이엔에스,00625711
벳코리아,00570059
참고을개발산업,00622574
단일패밀리홀딩스,00770996
TasameemRealEstateCo.,LLC,00771472
대신제일,00669177
에스에이치파트너스,00776325
신천제이차,00778192
성일종합건축사사무소,00771092
시노펙스그린테크,00303660
삼주항운,00246310
한서제약,00301015
휴트론텍,00678865
한국궤도공업,00371999
ZENTEKINVESTMENTPTE.LTD.,00779182
에이치원홀딩스,00644734
엔제이홀딩스,00590646
지에스코로나,00650072
한영창업투자,00671613
블렛스,00779456
고우씨앤씨,00660954
우리피아스톤브릿지유동화전문유한회사,00780230
HSBCBANKPLC-CUSTOMERSEGREGATEDACCOUNT,00780267
제노정보시스템,00695589
에프케이건설,00568373
청맥개발디엔씨,00606141
에이앤디이십일,00617253
낙산개발,00221995
시우이앤씨,00571553
현대오토넷,00297165
LG마이크론,00105767
푸른우리제사차유동화전문유한회사,00776848
에쓰툴,00771959
운암건설,00224594
평화씨앤디,00448981
코투스,00579485
한발,00306108
두손,00616458
스포츠서울데일리,00755447
에이에스티,00569886
기룡,00471615
대동그린산업,00250605
청구,00151526
풍안산업,00442428
유앤씨건설,00470786
에이치엔리소스,00659648
선만,00687395
현대유비스,00526331
한창개발,00413505
우남하우징,00674018
다성마그네틱,00306241
스폰지이엔티,00816757
케이엠이,00768256
유비홀딩스,00814379
케이티브이글로벌,00486219
맵리얼티부동산중개,00650425
HARPGROVELIMITED,00829469
메리티,00807537
더존이앤씨,00416380
울트라보드,00816924
중현디앤씨,00520647
금수실업,00818269
GreenGoldHoldingsCo.,Limited,00801889
천하제일,00356787
나스텍엔지니어링,00621894
토마스홀딩스,00808536
아남전자서비스,00558215
JAFCOASIATECHNOLOGYFUNDII,00801852
한독산학협동단지,00516228
중앙소룩스개발,00530848
합정도시제이차,00788834
우리캐피탈오토제십사차유동화전문유한회사,00823632
피델리티차이나스페셜시츄에이션즈피엘씨,00827850
성진,00759610
미종산업개발,00827841
아주피앤디,00607238
리펄스아이비,00677237
아이앤이,00460099
하나산업,00662819
나성토건,00513300
트라페즈홀딩스,00655688
엔앤티글로벌,00483212
케이티아이씨홀딩스,00644141
동신종합건설,00788913
한국코타,00788922
프라자골프개발,00650197
대전이앤씨,00496553
성원이엔지,00676195
서광알앤씨,00494856
스마일,00591548
대천리조트개발,00570749
오션마리타임,00760634
서광건설산업,00173397
프란시아,00523990
나이테,00522751
금성테크,00814713
동한인터내쇼널,00263229
씨에스,00521071
한미냉동식품,00690955
상원콘크리트,00129758
캡스코,00413930
엠케이픽처스,00768089
메가건설,00442738
동아해양,00768265
엘디건설,00494786
동양건설,00784290
플러스프로핏,00259606
온천천시민햇빛발전,00788384
용인위브제이차,00680019
GMT,00603621
반석디자인,00519580
삼미뉴트랩,00786243
삼환,00605151
아르몽드,00761794
파워옵틱스,00620646
시너세스,00631712
아르누보몽드,00661865
아르누보씨티,00569406
트라이앤고,00650878
산은챔프제사차유동화전문유한회사,00788728
하나제이차유동화전문유한회사,00788764
모닝스타얼라이언스,00801719
HFC,00812566
한와이어리스,00178471
포휴먼,00331733
나현마이다스,00579333
세아기전,00568009
백송개발,00837705
세라어패럴,00837732
여수수산물특화시장,00835585
대창기계공업,00837103
새섬산업,00837699
이엔지스틸,00616184
휴하우징씨엔씨,00603223
대원엔지니어링,00199711
청라투자개발,00874520
한우단조,00563563
한국상조보증,00822323
경인산업개발,00591098
에프터에이비씨코리아,00402615
솔로몬그룹,00495509
덕송패션,00836399
엠투디,00837538
제주태양에너지발전,00837529
클럽제패,00675716
한류월드제삼차,00833648
케이디비벤처엠앤에이사모투자전문회사,00633303
송원피씨에스,00806495
스타디앤씨,00579193
맥세스앤코,00610427
건미종합건설,00575160
경서티앤알,00783185
성혜,00303226
스마트엠,00840408
우석개발,00511807
나인브릿지캐피탈,00675682
덕원트레이딩,00819505
SilchesterInternationalInvestorsLLP,00841470
스카이덴탈,00841373
성보종합건설,00678971
태창물산,00444064
하나종합개발,00843672
포모사코리아,00616485
원막,00832038
삼성가구,00232654
웰스킨화장품,00840462
메디에스화장품,00840550
에버헬스케어,00843548
위드미산업,00843584
성은건설,00843858
우성,00513470
준우건설,00836919
그린퓨처,00843539
피엔케이산업,00454715
한덕개발,00821546
광주종로학원,00876546
향호개발,00839606
몰디브코리아,00865197
호스랜드,00525165
에스와이티,00671871
로빈스,00759692
키네모숀,00807546
오렌지라이온제일차,00642639
뉴월드냉장,00573348
금동,00862710
한신티와이,00650276
노량진역사,00767947
글로웍스커뮤니케이션즈,00492751
디에스마린제일차,00854890
이에이피지홀딩스2,00861474
효자산업,00566436
현대디스플레이테크놀로지,00405843
중앙소방,00835789
클립컴,00544504
MIH,00841063
코리안케미칼스인베스트먼트리미티드,00772392
칸디앤시,00621113
클라크이엔지,00646884
데코빌,00832269
경원엔터프라이즈,00574745
정진플래너,00832649
코브디엠씨,00835354
진미선에프엔디,00836229
만연건설,00808341
뉴프리미엄제일차,00790510
토일론,00844705
고저스,00670447
에이치에스스틸,00639112
대건글로벌,00654722
알이네트웍스,00104892
이써비스,00560645
피엘디앤씨,00625182
동보에버그린,00836089
이연엔터프라이즈,00692874
칸커뮤니케이션즈,00911779
케이앤제이관광산업,00642408
케이엔이,00819161
파워옵틱스,00662299
건웅산업,00895648
비지니스서비스그룹,00894791
세퍼스시스템,00896276
애풀개발,00895912
신동방,00482152
에스에이치디(SHD),00658436
케이알제2호개발전문위탁관리부동산투자회사,00647917
초이락게임즈,00658700
디비스프로젝트투자금융,00589914
에스엠티케이티에프,00891572
세광스틸,00673639
디엠에스,00919957
포스브로,00618289
인베스트그린제삼차,00884332
에스아이티홀딩스,00560380
케이에스테크놀로지,00235925
태안종합건설,00621201
메시안,00887199
세인트블루,00895329
신화홈테크,00836812
동방금속공업,00115339
성보투자개발,00563208
세스영어,00391425
태화,00887366
케이투엔건설,00608158
정림플러스,00669113
성신그린피아,00543587
태화산업개발,00450472
서울산전,00916631
제이더블유이노필,00919869
성지,00805548
파라다이스골프랜드,00562980
제이에프이스틸,00343668
원인터내셔날,00907448
시스폴리오,00907457
마승산업,00484947
에스엠산업개발,00671914
의왕밀레니엄디자인파크,00914411
네오드,00762757
유니콘스틸,00681939
유니콘에스에스씨,00822527
브이더블유홀딩스,00906892
하이비젼시스템,00842460
케이아이비프론티어,00681993
티와이에이치엘제이차,00911210
강화바이오골프리조트,00685865
현진스틸,00568896
디큐브차이나풍,00880521
뉴스타디지털,00373322
화인엠앤알,00879950
경희제약,00825047
토탈커뮤니케이션그룹영컴,00442701
영창스포츠,00447104
동양피엔에스,00921749
더웨이건설,00615866
신세계씨엔씨,00818241
세현씨앤디,00619950
근훈웰빙스카이,00619385
인현디앤씨,00874362
현대성형기,00360355
에이스전자,00495606
사이메딕스,00924782
미래에셋맵스오퍼튜니티베트남주식혼합형투자회사1호,00597764
옴니크리에트,00915438
보우메텍,00485423
태진정밀,00407780
서한모방,00151836
페스티발파크,00576886
한국닛불공업,00815590
동인개발,00496739
큐알티반도체,00562786
미다스,00674850
휴네코,00895435
브로드밴드미디어,00552910
이룸건설,00835266
우리에스비제팔차유동화전문유한회사,00629276
우리에스비제구차유동화전문유한회사,00681133
파고다에프에스,00838449
엠에스개발,00909057
경인엔지니어링,00667212
그리심레져개발,00786261
대보모터스,00918152
창해산업개발,00833426
살라시아워터스제삼차,00880044
아름인사이트,00834674
시스하이텍,00308902
이천십아이비파트너스제십칠차,00862729
이천십아이비파트너스제이십구차,00862686
이천십아이비파트너스제이십칠차,00862677
조선해운,00371704
제일단조공업,00893844
에스에이치정보시스템,00893385
어레인지,00406161
태산철강,00895639
새빛,00641153
서울엠에스,00549110
하나기술,00625234
에이엠엔지니어링,00253462
창조이앤씨,00590080
애드세븐미디어,00878304
제이엠지,00805663
성광정공,00692546
케이엔씨에프지,00694377
효창종합건설,00524698
대호스틸,00924384
올레브,00919063
이창건설,00827896
스탠다드,00912848
이에프디,00930172
성북역사,00966025
예스카운티,00820228
삼화보세장치장,00924311
프로브,00874089
현대수리조트,00895790
씨티엘테크,00355821
진도쏠라에너지,00822305
윌코어,00939368
케이에이엠,00682196
유앤비오피씨,00675646
코어메탈,00944485
신양화학약품,00407674
세크론,00208161
샤람에스에스씨피,00940504
영일엔지니어링,00833198
씨퍼스트별내제이차,00840958
이디디컴퍼니,00329677
아트라젠,00572419
오리온에셋,00938280
다진산업,00941202
삼선모터스,00678236
리젠코리아,00775380
영원무역사내근로복지기금,00775399
중부종합개발,00495183
아이레보아사아블로이코리아,00635930
알에프텔,00774460
팜크린에너지,00770914
본드와이즈코리아,00753166
오류시장,00623111
디비아이인터내셔날,00575124
영조,00480941
한국나노의료기,00613266
밀레니엄산업,00446752
금륜건설,00349778
맥섬석지엠,00571951
경신철강,00770765
광림전건,00675965
하지오플러스,00529107
천도건설,00570785
정원하우징,00695598
블루스페이스씨앤디,00654184
케이티프리텔,00244871
지엔에셋투자자문,00774761
진달래유동화전문유한회사,00774770
명성툴스,00771968
정인툴스,00771977
경우커뮤니케이션,00779076
로이트,00131045
두중수표동제삼차,00815314
OrbisInvestmentManagement(B.V.I.)Limited,00830395
우리캐피탈오토제십삼차유동화전문유한회사,00801320
디와이종합화학,00242642
시토이엔씨,00520911
에이스오토인베스트제이차유동화전문유한회사,00798318
씨지파트너스,00800686
우리에프앤아이제오차유동화전문유한회사,00611550
티이지엠텍,00416788
상륜개발,00449397
대성토건,00492821
경남씨엔몰,00665612
송촌건설,00112420
웅진홈케어,00763987
동서주택,00252241
다성,00512037
케이티엘,00824996
메켐코리아,00534783
더갤러리,00661111
한남더힐제이차,00827957
썬파워코퍼레이션,00827966
미디어웹아이,00828008
아이비씨쥬얼리,00454593
계몽사,00102520
메카포럼,00246383
케이비제십사차유동화전문유한회사,00790185
우리금융제삼차유동화전문유한회사,00399357
영두현,00799575
케이원개발,00523699
아이티엠개발,00567505
시사피엔씨,00203324
원천,00692379
동명캠프랜트,00527543
뉴코팜개발,00424422
에스피코프,00345499
태평양리츠,00639088
한국마이콤화학플랜트,00454982
브이앤씨인베스트먼트,00825393
해오름리더스,00825409
홀리데이파크,00825418
덱스코씨앤씨,00693147
덱스코제이알티,00499222
알씨이코리아,00174536
네이쳐메이드,00807634
랜드마크어퀴지션코리아,00687890
테크팩솔루션,00797133
도시안자산관리,00668026
술이홀,00792952
엠에스씨코리아,00609935
디비코,00617332
봄에셋,00787491
한국유니시스,00158972
에스피티,00819815
신일건구,00258306
새한엔텍,00768663
케이앰비티오,00822509
아이에프개발,00618809
써프라임플로렌스,00821324
태안리조트,00662873
인천신현제이차,00788719
새틀하우징,00527534
대경중공업,00767114
디에스범어동제삼차,00806033
디에스범어동제이차,00806024
디에스범어동제일차,00806015
산금채제이차,00686332
랜드원,00492210
봄내건설,00625623
레이크타운,00607405
선진엔터프라이즈,00360090
광령리조트,00614584
거성산업건설,00634481
부성디앤씨,00821519
이롬텍,00348140
대원인바이로텍,00567532
리모델링건설,00496784
에스피피제일차,00691918
유아이홀딩스,00821388
세븐에너지스틸,00775061
정은스카이,00450223
송유산업개발,00445504
유화산업,00184755
유라비젼,00603296
정우자산관리,00664987
정동피에프브이,00664437
이노디자인,00520258
아이앤디개발,00623564
비파인어드바이져,00678032
아이지원프라임,00623537
도모스프라임,00532095
승경산업,00660893
위드이십일,00621399
애니벨,00813699
네오이엔지,00670784
동산코오퍼래이션,00575151
엘트나,00763002
진산공업,00546690
젤존,00558525
인텍투자,00511223
예은테크,00625377
에스지엠엔터프라이스,00494801
씨티앤휴먼,00643902
제이앤지,00761208
에이치엔티,00369976
에스케이엔제이씨,00300751
와이케이와이,00570332
한마루씨앤디,00660477
마리나아리수,00771490
씨투에이산업개발,00839536
에스에이관리,00197263
이그잭스,00365439
우리에스비제육차유동화전문유한회사,00555999
우리에스비제칠차유동화전문유한회사,00594509
에스엠텍,00523361
텐커뮤니티,00260897
마루종합건설,00616209
제이에스피엔홀딩스,00836715
극동주택개발,00578565
홍인관광산업,00840152
비에이치에셋,00658542
대웅이엔씨,00661209
아쿠아테크,00864170
인투텍,00635879
케이지에너지,00310819
베삼코리아,00802046
조성해운,00676256
우진토건,00626312
유진에너지,00836618
이코이앤씨,00836353
MODERNINVESTMENTSLLC,00846411
CREATIVEINVESTMENTSLLC,00846420
대일도기,00112174
이앤텍,00215107
기린,00106508
아이텍로드,00820963
보아스건설,00671932
코멕스전자,00877253
한양솔라파크,00832782
고려부품,00833666
세계홀딩스,00566278
소브린,00322470
에이플시스템즈,00452285
컴바인윌홀딩스,00862330
국도테크노타운,00638025
밀레니엄빌더,00810470
대호산업개발,00873512
라온디앤씨,00559968
케이지엔지니어링,00376329
이센스테크놀로지,00843706
화영흥산,00574824
샘터,00642019
한국소재산업,00765514
목원건설,00835901
삼천리제약,00798017
미래에이치앤씨,00582717
우리캐피탈렌터카,00814917
우진포장해운,00822864
다음이엔씨,00846095
SPP건설,00658010
AgfaGraphicsNV,00854313
새고막,00870384
정덕기업,00589808
제이콥개발,00619215
한토알이디,00574082
다모아,00671491
동화그린켐,00814528
프리웍스,00593917
사운드벤처홀딩스,00838324
전주상호저축은행,00172088
태광SCT,00659903
내일시스템,00562698
골든리버,00445780
윤성테크,00689214
시흥동랜드마크제일차,00799201
시흥동랜드마크제사차,00799238
코리아아이티솔루션,00870621
늘푸른환경,00531263
늘푸른레미콘,00565297
에프엔디네트워크,00876315
씨에스피엔디,00675983
벨덱스코리아,00875769
제이이오엔컴퍼니,00857107
우투신영하우징제1호기업구조조정부동산투자회사,00866956
신화개발,00571252
스틸테크,00809173
자성케이블,00492070
행복드림,00671206
엔씨제사차유동화전문유한회사,00836894
에이치케이피파트너스,00646565
대왕산업,00677477
루펜리,00655509
이천십아이비파트너스제십일차,00862701
쌍용상사,00870232
보광,00192985
지피어드바이서리,00847100
엔케이홀딩스,00852740
제이엠제이브로스,00852786
이지피쉬제일차,00857152
만호개발,00818445
드림시티풍무도시개발,00608176
시선바로세움,00647333
사이버씨브이에스,00403465
자바씨티코리아,00903877
성남팜,00530875
지에스이,00449069
엔와이시스템,00913245
디세코알헬리오,00687854
기산그대가,00641843
씨유건설,00543994
에세스디벨롭먼트,00578185
대화패션,00815749
이킵비즈,00868477
미도랜드,00891934
한국금속공업,00864365
대원이앤씨,00671039
티디솔레이르,00629009
한국알마티개발,00621991
맥스브로,00560991
오크밸리유동화전문유한회사,00888958
토자이홀딩스,00265263
우투하우징제3호기업구조조정부동산투자회사,00788959
에스앤피,00891642
디비글로벌파트너스,00863065
에스케이네트웍스인터넷,00646556
담양컨트리클럽,00625933
디에스아이티인포테크,00650638
닥터홀딩스,00881380
엘아이지,00576619
해피미디어,00888587
아이디씨텍,00888596
오리엔탈중공업,00658418
생각대로티제칠차유동화전문유한회사,00885003
기유홀딩스,00891907
모아마스제삼차유동화전문유한회사,00894269
영동가스산업,00892988
조은포장,00488396
제주동원약품,00489146
신성피엠테크,00926498
우방,00142564
미소아이에프비,00895091
청청인,00895082
예작하우징,00895408
승한이엔씨,00909437
신신엘앤에스,00895815
내몸애푸드,00768104
메트로이앤씨,00926300
동성에이엠,00233006
프라임프라퍼티즈,00367552
우투하우징제1호기업구조조정부동산투자회사,00806653
세진전자,00134626
두성홀딩스,00119618
티이알알에이홀딩스,00672524
동림도시개발,00481366
에코그라드레저개발,00821351
아이디비켐,00657677
경주조선호텔,00452726
한국종합목재,00463908
세연,00878845
한림알앤디,00773434
룩손글로벌,00763677
더존이디원,00811169
동양매직,00198572
코웰이홀딩스유한공사,00642648
신아솔물산,00581958
성신강재,00833365
시노펙스에코,00878243
에쓰이에이치에프코리아,00519906
켄트,00864903
센텀디앤아이,00666596
삼주에스엠씨,00925347
아구스,00537443
건화,00763394
서림목재,00682327
백마실업,00545105
재경이앤지,00668752
아리비젼제일차,00682105
한울에스티이앤지,00842965
엔에스쏘울,00891262
이천구엑설런트코리아,00687818
코아에프지,00132831
리치플러스,00456546
디아이에프씨,00799724
한국와이어스,00145093
케이비씨산업,00486015
현우건설,00871903
나임국토개발,00784564
파인빌,00564508
연호에스티,00661874
뉴오리엔테이션,00651327
건림원,00669964
범우건설,00648785
코오롱비앤에스,00886765
인싸이토,00687827
크레용씨티,00895028
에이치케이상사,00912273
영가인더스트리,00927284
이지탑제일차,00877679
신세계산업,00621195
큐인테크,00867706
프리즘코리아,00914509
한국노키아,00363024
한국갬브로솔루션,00453451
에너지드림,00926382
멕스코리아아이엔씨,00813352
대산건설,00304155
동리원,00769440
동경산업개발,00784768
태광에스피,00891679
코에프씨케이티비프런티어챔프2010의3호사모투자전문회사,00882370
새암파트너스,00817242
태진인터내셔날,00946854
농업회사법인로고,00965257
수성중공업,00415743
현대영등포서비스,00937546
장안산업,00678166
신세계셀린,00945138
난지개발,00244923
한빛디젤,00941479
홍명산업,00618094
농업회사법인돈나눔,00941619
모가산업,00941734
플레너스투자자문,00932338
아이크어학원,00943608
명신테크,00963912
BrookdaleInternationalPartners,L.P.,00947039
대한은박지,00113173
케이티테크,00407133
인스프리트,00441872
대룡이앤씨,00940054
플러스건설,00346629
평호테크,00941831
부광산업,00941433
서경,00940717
하이럭스,00480844
오토모티브스티어링코리아,00771418
